,0_SV,0_time,0_layer,1_SV,1_time,1_layer,2_SV,2_time,2_layer,3_SV,3_time,3_layer,4_SV,4_time,4_layer,5_SV,5_time,5_layer,6_SV,6_time,6_layer,7_SV,7_time,7_layer,8_SV,8_time,8_layer,9_SV,9_time,9_layer
196,-0.016503308327670014,23.298949480056763,394,-0.014011658690302518,30.08588194847107,601,0.016736006373681413,17.564555883407593,244,-0.008414115700019797,74.37688755989075,1797,0.012170408280367771,59.367262840270996,1416,-0.00646659262894374,68.2803692817688,1629,0.005307804206906234,77.24577307701111,1874,0.0018113533857510135,27.35638976097107,510,0.0014419546587213022,32.89543867111206,652,-0.002499643316123697,35.78274846076965,734
197,-0.016332266607669857,19.237643003463745,278,-0.013811064488960047,29.787880182266235,573,0.016144173313873005,39.626996994018555,840,-0.010195746566310072,38.67027950286865,809,0.011503873750416912,64.51097273826599,1510,-0.006461534536246099,29.481372356414795,563,0.005161629782782657,75.08925247192383,1810,0.001817691506761489,9.927434921264648,15,0.001279888128993485,74.83839821815491,1801,-0.0022780597209930476,16.796967029571533,214
198,-0.016360160992972203,43.26001167297363,936,-0.013976467314677036,27.477830410003662,500,0.016494140253594195,41.99565601348877,910,-0.010276003099566127,50.1775381565094,1132,0.011549536007732595,23.950522899627686,412,-0.006311724832908594,57.21149134635925,1327,0.004986926838381203,74.63362383842468,1795,0.0008248614905467543,20.364179849624634,302,0.0007455921053287351,50.697959423065186,1143,-0.002131752332850323,10.550256252288818,48
199,-0.016423742771148667,52.27093768119812,1183,-0.014170252084732068,39.46842908859253,863,0.017190504372119924,66.06420302391052,1575,-0.010396146476268766,33.94354057312012,687,0.011401328146457664,16.022878646850586,184,-0.00637712597846985,49.66248059272766,1107,0.005081582367420193,13.26351022720337,107,-0.001509224474430088,64.61309027671814,1519,-0.0019270285964012165,36.73897862434387,767,-0.0021880611777305658,67.57397937774658,1600
200,-0.01584974509566576,77.22438788414001,1882,-0.015321552753448498,37.44837665557861,781,0.017525630803843655,58.23561668395996,1354,-0.010911184460369506,45.35734820365906,1007,0.012019574345640868,43.808778285980225,951,-0.006167721392503427,30.610763788223267,586,0.004930820631150579,54.47979283332825,1248,-0.00124121690863994,38.25224733352661,800,-0.0023546189218018204,37.69116711616516,780,-0.0015895031577912192,80.8084728717804,1985
201,-0.016479922108130863,75.62661743164062,1829,-0.015498215904330275,15.141582250595093,171,0.016653780004765747,66.60276961326599,1573,-0.010464902561489894,32.68126177787781,649,0.011471658059866115,19.118849277496338,274,-0.004868961206757197,20.558587074279785,306,0.00541263936769844,52.60739278793335,1211,-0.0013556288610590602,46.972476959228516,1066,-0.00266725267514144,47.500174045562744,1075,-0.0010564492480589667,53.71506118774414,1238
202,-0.01915348545083857,27.153037548065186,499,-0.015351359186501351,59.37665271759033,1389,0.016511001904022538,50.86772274971008,1169,-0.010346571800156763,80.77505803108215,1976,0.011695194126937182,46.53697419166565,1033,-0.0048418417939998844,51.32791328430176,1173,0.005415502146547061,31.97992706298828,636,-0.001408974818995437,40.20007371902466,874,-0.0023790894470778604,11.27315616607666,66,-0.0008924025032907925,44.35696625709534,998
203,-0.01875505114302914,80.01050424575806,1970,-0.015657574230549396,70.46266674995422,1704,0.01631334891506272,24.083760976791382,420,-0.012127242836297724,31.155235052108765,632,0.0125536538806616,14.774206638336182,153,-0.004512836243592057,79.6952555179596,1984,0.005975275647406482,51.39803957939148,1168,-0.001187059224820608,58.41762018203735,1362,-0.002291183845669617,37.15019989013672,771,-0.000569043498413241,16.918636322021484,215
204,-0.018829864699666077,73.52158331871033,1780,-0.01622656874540377,54.645949840545654,1256,0.014828780511530455,43.51631569862366,961,-0.012008817312194076,57.38107776641846,1371,0.012590402510108008,13.243083953857422,122,-0.004316239822201614,56.25554275512695,1288,0.006019052935809621,70.23356604576111,1701,-0.001186940728164304,9.221230030059814,10,-0.002621505900127133,25.710874319076538,465,-0.0010000851096176573,60.69159531593323,1436
205,-0.01877063397064948,56.41992521286011,1300,-0.019800137836956302,45.14638662338257,1008,0.014913068813027707,75.23955392837524,1828,-0.011549741897768183,66.78574395179749,1592,0.01239625227104112,19.622735738754272,297,-0.005334068559905859,26.25070023536682,479,0.005987013427956588,62.93514537811279,1502,-0.0016802725861373492,50.39097785949707,1134,-0.0024755634729144655,70.19528985023499,1685,-0.0013755898452499592,56.82325863838196,1304
206,-0.01812570020196517,65.15681719779968,1554,-0.01936812677245211,41.85616946220398,922,0.014309403689011303,21.39489984512329,335,-0.01081294454814155,42.28420162200928,914,0.012397333907620333,28.99298667907715,554,-0.0052679869287831785,37.42599964141846,785,0.006442268401528323,59.8003351688385,1414,-0.0010237140931944949,79.58799076080322,1964,-0.000947178849851453,46.790719747543335,1035,-0.0011937177699545209,53.04849553108215,1228
207,-0.01757766650273248,35.45524859428406,737,-0.020394784899858347,54.945579051971436,1293,0.012119038460346388,67.77700877189636,1628,-0.010955326545696989,15.967236757278442,194,0.01190169957967904,65.20192050933838,1556,-0.005450767966417167,33.01867914199829,665,0.006816235012733016,55.290178060531616,1285,-0.0011939715880614093,69.73341655731201,1680,-0.0006981523564228659,25.57633638381958,455,-0.0009827590905703086,28.90963387489319,557
208,-0.018157257988122073,76.49020171165466,1848,-0.020822557536038504,17.145073413848877,218,0.012151833356282376,78.08351850509644,1899,-0.011438459870917943,52.43815279006958,1201,0.011835315010764373,9.812917470932007,27,-0.005281455494000012,71.41774702072144,1753,0.007920671878248877,72.56165385246277,1758,-0.0005042772544057778,16.655359983444214,212,-0.0005764972650263312,60.28926062583923,1394,-0.001377713737305277,51.549975633621216,1175
209,-0.017711844046910587,21.6837739944458,353,-0.02073693105152677,13.404125690460205,125,0.011830904370262527,33.82735276222229,679,-0.01147218829109555,19.078980922698975,283,0.012139806860969172,18.13926601409912,248,-0.004423781236012778,52.401697397232056,1193,0.008133965446835468,24.803773880004883,419,-0.0014705436570303814,59.454689741134644,1390,-0.0007516565777006618,64.49399709701538,1531,-0.0013029226234981045,39.22917366027832,844
210,-0.017524853136867125,39.808507680892944,846,-0.02063211021830122,26.290783643722534,481,0.01173675596996508,42.58616304397583,925,-0.011441315519866218,15.497314214706421,182,0.011641932324775579,41.654717206954956,897,-0.004496847283783682,45.335670948028564,1007,0.00926820305286425,41.44585585594177,891,-0.0021214883474377126,60.40531611442566,1430,-0.0009689681337907996,51.10214591026306,1155,-0.001425211745980797,40.39746713638306,856
211,-0.01743002010966245,20.583561658859253,319,-0.020565623382352446,51.87634515762329,1193,0.011195850822160845,61.096383571624756,1432,-0.011826464590036641,72.05900359153748,1737,0.011670475017349666,58.841999769210815,1378,-0.004404906394346705,70.79128527641296,1705,0.009364688452684648,80.7017252445221,1976,-0.001956630990190329,42.00889492034912,917,-0.0013539091033755624,39.185903549194336,820,-0.0009980044274959976,54.32637548446655,1249
212,-0.017137944698333723,63.798646688461304,1496,-0.020607667349873588,27.62011742591858,516,0.011367662132066197,56.92823576927185,1326,-0.0117370519839542,61.208778381347656,1447,0.012180664169956253,77.39679145812988,1896,-0.0036405918184020713,30.324406623840332,589,0.009734826468525911,57.39459538459778,1338,-0.0015770513127107606,70.05931520462036,1680,-0.0011831776636866912,12.400834798812866,96,-0.0008881800051586221,44.62956404685974,985
213,-0.017064594776830925,24.2118878364563,421,-0.01982522010803224,66.64906120300293,1582,0.01117466793996153,61.72784113883972,1482,-0.011334206734862282,41.776379108428955,903,0.012383983792545631,73.99940800666809,1769,-0.0034881381787986404,37.57586479187012,785,0.010082707505359821,57.3464777469635,1334,-0.0015835695177595223,68.97792434692383,1664,-0.002681811836278329,63.64176416397095,1509,-0.001372542893775161,49.01518893241882,1113
214,-0.01673850846845049,19.7517249584198,303,-0.019713217713112068,79.17291069030762,1945,0.009129604350688861,42.917718172073364,936,-0.012056551423183706,72.73563408851624,1750,0.011385621858197581,39.5080451965332,831,-0.0026418838390084207,56.98169207572937,1304,0.011111824179804596,16.708547592163086,207,-0.0001618263333342826,26.997569799423218,488,-0.0030630427737568717,38.059471130371094,806,-0.0004692781803219871,26.309746503829956,474
215,-0.01692829695012833,29.82461142539978,576,-0.017311371035046062,27.242466926574707,514,0.009528940750492959,35.07540440559387,712,-0.012115097432224838,23.707592964172363,408,0.011945475306775828,20.773982524871826,319,-0.002843503598813658,47.088552474975586,1038,0.010508307428271675,66.73296856880188,1592,-0.0006355248667575724,67.7938539981842,1623,-0.003377729819880593,70.18776822090149,1657,0.0018386644897637494,52.53837466239929,1198
216,-0.016886431500658997,50.16164779663086,1127,-0.0179329173905509,57.88007998466492,1343,0.009664109225646707,17.42858338356018,234,-0.012263157125991608,33.503541231155396,670,0.01159348053866267,59.116196632385254,1376,-0.004561596751762426,71.02236700057983,1702,0.010454640135787042,8.987262725830078,2,-0.0006574507682554213,49.655324935913086,1118,-0.002765227572709186,29.127527475357056,554,0.0019403303273811817,42.23604989051819,919
217,-0.01652073942193196,45.48161721229553,999,-0.017666155865433034,36.582568645477295,763,0.009634405921358597,21.018498420715332,336,-0.012147691271720674,45.55146074295044,997,0.011240941668869152,19.94715404510498,304,-0.003804508699189633,81.70514154434204,1979,0.010527626363509285,10.843892335891724,51,-0.0010179166400104518,52.01366400718689,1193,-0.0026331243165042435,68.17108702659607,1620,0.00207171719008629,72.87686085700989,1754
218,-0.016468504520311733,57.74835276603699,1338,-0.01748622307494352,11.933999300003052,85,0.009334441189352252,28.107439041137695,522,-0.012178366042707606,11.11161994934082,60,0.010755472259434384,61.991392850875854,1456,-0.0032351645704818107,60.13716197013855,1418,0.009965217821129918,46.08509707450867,1030,-4.1357730621619524e-05,30.89510416984558,604,-0.0023749198543426666,20.338517427444458,299,0.0006270152793082966,32.38185000419617,632
219,-0.01649434701962903,23.104767560958862,379,-0.017605915394696334,80.64505410194397,1997,0.009310240366242164,26.39826989173889,472,-0.012529096278277307,30.395039796829224,593,0.010390375148166302,24.536980867385864,436,-0.0030069662766023125,49.24736976623535,1145,0.010604016889225345,40.73133897781372,916,0.0009840550747784672,27.093932628631592,523,-0.0027153009718114693,37.75590467453003,813,0.00023693117228420796,47.47743773460388,1066
220,-0.016514484698955816,37.67249774932861,787,-0.01796178121911995,37.92921566963196,789,0.008865568702576942,32.168057441711426,645,-0.012334459237922908,39.115641593933105,831,0.010407126597149872,58.19866347312927,1357,-0.0038376615058243017,28.912172317504883,553,0.010256150189568006,35.54526352882385,723,0.00017573849647832388,40.1675910949707,860,-0.00249311988709739,17.474736213684082,237,0.0005296894867495664,44.94261837005615,986
221,-0.01582732823517944,9.67108154296875,22,-0.01824567688478007,74.08027362823486,1791,0.008596627830385103,55.0281982421875,1247,-0.012716156136882196,80.35206341743469,1958,0.015038047287915197,49.41557550430298,1111,-0.003912306583679475,16.452688217163086,208,0.01142430896157616,17.205028772354126,216,-0.00014887146047643993,46.43218278884888,1032,-0.0027568002004881176,40.9486825466156,873,0.0006761980486345671,50.63140344619751,1148
222,-0.015176030285155278,42.00776743888855,916,-0.017968510298450976,51.39621067047119,1170,0.00852114951129453,31.116186141967773,609,-0.011832827142535836,13.328418731689453,123,0.015608671267470965,79.68468165397644,1948,-0.00409154827819277,16.130059480667114,199,0.011351048144524398,25.77284836769104,464,-5.830029201082704e-06,21.172403812408447,339,-0.0025405453459564358,69.00288200378418,1641,0.0020442297640402706,52.807592153549194,1206
223,-0.015150840793337127,66.7082450389862,1592,-0.01803502014705114,17.930273294448853,246,0.0069054357175316276,64.46720600128174,1516,-0.01171620323189667,11.03767728805542,57,0.015323334240487638,42.02523374557495,909,-0.003738787291305407,27.54565191268921,498,0.010810881853103629,22.871413469314575,372,-0.0005568675696849851,20.86947751045227,325,-0.0023474985999720446,22.79129433631897,377,0.002222750069839609,38.336180448532104,802
224,-0.014492340087890613,22.759372234344482,385,-0.01827541881137425,78.84856295585632,1927,0.007115378909640856,23.946730613708496,407,-0.011509650018480085,15.844651937484741,193,0.014950567086537674,30.03727149963379,586,-0.003567775355445015,19.967146396636963,291,0.010629762543572311,18.804279088974,273,-0.0010400941636827285,27.896717071533203,521,-0.0026116781764560283,48.401526927948,1078,0.002649502224392356,60.284613609313965,1411
225,-0.014924172806528805,71.55474591255188,1735,-0.018433689016156503,18.04386019706726,249,0.007600204343289414,57.57674837112427,1359,-0.011868208910511656,57.91764855384827,1345,0.014724194476034784,29.098072052001953,556,-0.0031088123806809966,56.672260761260986,1314,0.010754346320059439,77.14784288406372,1855,-0.000551916065469255,54.633100509643555,1249,-0.0028047268897031267,61.12781381607056,1421,0.0026172133146134045,23.103095054626465,372
226,-0.01479712719434157,25.155111074447632,447,-0.01868612309384452,59.502745151519775,1385,0.007496106729633496,14.815519332885742,162,-0.01223677370516739,17.82352638244629,248,0.01414657820688995,75.39948987960815,1831,-0.0031151910710439813,12.646670818328857,105,0.011122978731399056,31.780560731887817,631,-0.00024326257243555805,63.2548189163208,1502,-0.0032587416371584995,31.458062410354614,639,0.002639805955508727,11.110775470733643,64
227,-0.014576436134806837,57.74007487297058,1349,-0.018278570813045177,43.236454248428345,964,0.007775335719710915,31.91688370704651,627,-0.012466875868931148,36.393527030944824,760,0.014102312033636523,42.32679295539856,924,-0.003104738237565024,8.979915142059326,3,0.011285795454393345,14.034780979156494,128,-0.0002120356810720369,75.64488887786865,1826,-0.0032818701706434556,42.01110792160034,909,0.002478479293354766,60.26553511619568,1412
228,-0.014505804365899351,12.382828712463379,95,-0.018476187141701652,60.54589343070984,1447,0.00806529058639661,25.99163317680359,473,-0.012296205785076689,41.836106061935425,875,0.013842796914962697,51.96594595909119,1176,-0.0032106906045472256,10.34084963798523,31,0.011362708291632632,15.822661638259888,190,0.00012627100840405874,73.97687149047852,1781,-0.0035764676514671366,36.874908447265625,766,0.0030704564923282225,36.336700439453125,758
229,-0.014779854598252656,49.938722372055054,1125,-0.01822827458381654,58.08539891242981,1354,0.008068832107212246,41.71330642700195,911,-0.01170492509137029,69.4778220653534,1657,0.013811135292053217,68.95197796821594,1655,-0.0027871901574342147,31.63329243659973,631,0.011365473011265623,69.78904104232788,1667,-0.00010777323142342198,40.8179874420166,873,-0.0029550834842350182,56.946006298065186,1310,0.0030015339022097334,18.30827260017395,258
230,-0.015025804053137299,70.37738943099976,1680,-0.0184540477665988,40.00782632827759,852,0.007733001079394201,56.77336668968201,1306,-0.011678763540276199,26.32925844192505,472,0.01385877994231847,33.69229292869568,690,-0.0033584337729912297,45.27828359603882,1002,0.011691267356211997,49.28191876411438,1103,0.0005975185018597201,75.045254945755,1822,-0.003416306786722952,63.75396966934204,1498,0.00307851952391785,14.74502968788147,162
231,-0.015176899731159196,55.08322286605835,1268,-0.019794210020838122,19.36294722557068,277,0.007452278558550223,21.48456120491028,344,-0.011764971603607307,62.49146771430969,1481,0.01436307769397209,63.09586238861084,1481,-0.003769911311823746,55.84234142303467,1281,0.011257890483428684,37.01618480682373,781,-0.0010522149246314503,29.79739999771118,576,-0.003527492284774781,23.00862407684326,391,0.003197651228000373,73.42976093292236,1791
232,-0.015659662531169172,62.977221965789795,1501,-0.019696479447409838,12.612845182418823,102,0.007300261775823124,28.109893321990967,529,-0.011633364683568731,44.29095101356506,984,0.013997211476763938,10.53146743774414,44,-0.0035722109892849245,37.89102864265442,804,0.010894717576677699,27.062246561050415,502,-0.0009178854365205586,35.809633016586304,762,-0.002936617243443437,66.44033002853394,1592,0.0028648251116019925,33.01524376869202,643
233,-0.016284311683768884,17.220674753189087,217,-0.01975240055312459,62.337090730667114,1479,0.007351455525455326,21.250866651535034,341,-0.011808233383374334,80.82767915725708,1975,0.0141732152710613,12.605809688568115,94,-0.0035358089157658764,43.605154275894165,954,0.009691807449373417,32.994834661483765,666,-0.0011176410903278606,71.78464865684509,1757,-0.00256174955612574,79.75593614578247,1979,0.003335497572890709,17.065115213394165,232
234,-0.01657109920014725,44.22012281417847,981,-0.021520227320650797,48.61152791976929,1099,0.007072862919340756,61.16446232795715,1441,-0.011279246401279527,35.1443657875061,721,0.01407768371257376,80.13250827789307,1967,-0.0031176891732723156,40.90961241722107,889,0.009315852155076689,71.73665761947632,1740,-0.0009504721519794896,31.06774592399597,612,-0.002429268207955869,33.50045108795166,688,0.001527542002657622,22.002400398254395,357
235,-0.01633390935800842,22.831870079040527,379,-0.021935222260022574,49.38272023200989,1120,0.006518923882710746,57.890904903411865,1356,-0.011596556942341688,58.164735555648804,1359,0.01436248472181417,70.85503697395325,1704,-0.0030223616098953507,34.444490909576416,697,0.006040123812222877,25.40064239501953,452,-0.0011795347524901593,14.755453109741211,161,-0.002944163094132635,77.19022393226624,1859,0.0015819850614515356,19.42800784111023,285
236,-0.015572679696706766,65.9317979812622,1559,-0.022742247279686274,73.49021196365356,1766,0.006728150673556443,44.507237911224365,980,-0.011147305432251233,18.83992028236389,277,0.014189482238222273,25.256972789764404,444,-0.0030121800768727496,28.952978372573853,542,0.005836887701654225,65.05744481086731,1527,-0.0009883883633191098,21.62542986869812,351,-0.0030477436785959506,17.015856981277466,223,0.0016725817813148937,15.571565628051758,182
237,-0.015921637791545436,56.03851270675659,1323,-0.0226290586615811,35.526243686676025,737,0.007684339996145567,57.19919776916504,1323,-0.011333721525528851,46.43882656097412,1013,0.013406988702902271,46.49933576583862,1024,-0.0029093084715995474,44.65818238258362,977,0.006202774889328892,55.653995752334595,1277,-0.0006071033597994277,49.62839865684509,1123,-0.0033800584428450653,29.369063138961792,564,0.001691624146549637,38.75385522842407,815
238,-0.015860626138902593,80.03502082824707,1943,-0.02261375932015137,16.13730764389038,194,0.00792646433020238,28.779470205307007,549,-0.011150487796033276,11.007986545562744,47,0.013239658527294461,61.0600483417511,1427,-0.003082071388116941,39.32245707511902,836,0.006582233197519462,53.49398326873779,1229,-0.0008580941535438979,45.93904376029968,1017,-0.003498746012045251,42.562312841415405,924,0.0028941244759818955,56.9539258480072,1314
239,-0.016412837803363785,57.27188515663147,1332,-0.02229897131522498,22.698823928833008,393,0.008314159512519851,52.16119909286499,1207,-0.010188854485750198,43.81999111175537,968,0.014324134588241576,26.063766956329346,465,-0.003441429634888968,53.408812046051025,1230,0.007688212394714348,46.785348415374756,1050,-0.001175300280253095,80.06601929664612,1936,-0.0036136796077092504,36.01006054878235,744,0.0026292003691196397,28.05872654914856,528
240,-0.01661340082334778,71.6162040233612,1729,-0.02226796634958989,9.952059984207153,30,0.008667894666125681,61.877209186553955,1449,-0.009995248802469974,23.760369300842285,409,0.014234952412205612,17.482179403305054,228,-0.0037572863685639583,23.48375916481018,395,0.007269595668523631,58.38893389701843,1356,-0.0011506159770538228,9.074145793914795,6,-0.0037082270467924394,15.754994869232178,191,0.0023456433501975625,61.74729943275452,1456
241,-0.01639670306000826,26.154655694961548,471,-0.023217389406251527,14.869614601135254,165,0.008705666981452767,53.97789430618286,1235,-0.010082688705980286,25.90837860107422,470,0.014110343022779985,17.832698822021484,249,-0.003923403083785508,42.9933807849884,936,0.005550847073231839,74.79748106002808,1808,-0.0013335152598452002,41.440691232681274,885,-0.0037584602832794207,22.342092275619507,363,0.0023381976056690017,41.70627212524414,897
242,-0.0158554717837047,32.60271954536438,658,-0.0229664933043743,48.671878814697266,1085,0.008642892042795832,51.14191174507141,1148,-0.010298428221494573,10.153573036193848,35,0.014057296784326373,39.49671506881714,840,-0.003565417886270909,66.545578956604,1525,0.005280995074613587,43.4544403553009,943,-0.0005093207084592994,24.759206533432007,412,-0.004315425584345689,114.59538960456848,1569,0.002213754281095022,66.40087532997131,791
243,-0.015445940807217442,81.52840399742126,1891,-0.022646847806993095,133.1024191379547,1834,0.008714150942739907,85.18490076065063,1478,-0.010547812844886154,76.63813471794128,1859,0.014156366225148811,25.465008020401,453,-0.0035880354584240538,10.410479545593262,44,0.004618485198646288,76.3035683631897,1853,-0.00029096495909769287,54.7819766998291,1262,-0.0037378189993686377,65.7777259349823,1337,0.002162349028665507,73.05999875068665,1604
244,-0.015349304432771629,60.07916975021362,1242,-0.022296110221317854,54.09555244445801,1069,0.007717799897096608,85.45897674560547,1799,-0.011117265905652726,88.68978309631348,1872,0.014064421702404411,26.811519861221313,338,-0.0033864590586448213,75.13530421257019,1664,0.0046124210163038535,22.494747638702393,271,-0.00042627928208331927,77.13832235336304,1650,-0.004312214802722543,35.45272994041443,550,0.002535944082299053,20.287418365478516,288
245,-0.015691795000215843,58.1832320690155,1198,-0.022297207417526884,47.18266463279724,803,0.007785452817513703,14.579730987548828,144,-0.010388503472010294,81.13289761543274,1738,0.013870156392818543,39.802103757858276,781,-0.003946732941681777,58.27420902252197,1193,0.00499425889030704,22.66436529159546,258,-0.0009548397568183242,40.76207637786865,779,-0.004429760502605904,23.732747793197632,326,0.002603407797774644,12.196536779403687,45
246,-0.015904731596047085,75.42821455001831,1588,-0.0223870036090434,20.61952543258667,206,0.007808270000735771,14.354378700256348,121,-0.010470659626640287,88.62551140785217,1954,0.01430918523657177,27.58650851249695,365,-0.003456131166774735,30.02437400817871,437,0.005372330486050494,35.9376060962677,674,-0.002602613165311005,30.03595495223999,495,-0.0048219841501490794,84.04405617713928,1743,0.0024335181664841333,66.49926781654358,1432
247,-0.015739509655583277,62.769195795059204,1323,-0.022459820393593097,64.68933916091919,1373,0.007884205589371356,24.382895946502686,342,-0.010849677987637056,54.62802267074585,1047,0.014217574029199537,30.957385540008545,491,-0.003784186657397978,62.681755781173706,1312,0.005200568947099863,32.937968492507935,578,-0.002626743047468126,28.704243659973145,460,-0.005577909369622508,52.74049735069275,966,0.0022314909485078582,68.99814176559448,1490
248,-0.01577991797742115,86.41808891296387,1829,-0.022146681226400983,72.15711283683777,1588,0.0072525567319019855,51.36196494102478,992,-0.010851267111828046,29.38382601737976,451,0.01521717424852302,54.04578137397766,1010,-0.0037631222521923636,68.88491940498352,1483,0.005247494542455091,51.54938197135925,942,-0.002440899251455286,69.58957386016846,1512,-0.005000229102061934,33.98329830169678,610,0.0018559002493279961,54.88253164291382,1084
249,-0.014894739389419546,58.067306995391846,1095,-0.021856143712997454,77.88518071174622,1717,0.007744715452194226,68.85975694656372,1339,-0.010739639520645139,80.13903546333313,1800,0.014147001981735227,19.607484102249146,214,-0.004130553483963013,65.6277346611023,1395,0.00479934906959533,21.024455070495605,181,-0.002401587247848513,77.92893767356873,1687,-0.004571367025375366,85.59096813201904,1895,0.0017791063785552936,17.17067289352417,81
250,-0.014838280905765357,63.99162817001343,1349,-0.022191264714852766,44.11406922340393,842,0.007873575288461035,65.42099618911743,1297,-0.010694381012859569,52.626694440841675,1099,0.014684776860879236,73.81931185722351,1455,-0.004356630057452685,44.56044340133667,896,0.004680630457828712,50.637009620666504,1143,-0.002567568148274823,63.88758850097656,1508,-0.005609380059033275,36.18479943275452,746,0.0014509893508546337,44.99949884414673,982
251,-0.01527454573956746,44.80748510360718,975,-0.02235134939352673,33.84997773170471,683,0.00760518771315379,21.758671045303345,343,-0.010934968789418534,32.395845890045166,650,0.013565051413717723,59.89291858673096,1398,-0.004923367547610451,24.473254442214966,429,0.004441461156284992,31.213733434677124,617,-0.0031636463744299775,62.00110411643982,1453,-0.004863818486531574,45.19541144371033,986,0.0009880794419182628,46.264667987823486,1007
252,-0.01528926022910317,76.37281060218811,1840,-0.021651283790000364,47.30694532394409,1058,0.008148473242054826,81.65662837028503,1999,-0.010788793149201762,9.433245420455933,8,0.013708899850430695,49.77735900878906,1116,-0.004523743282664907,46.61180758476257,1031,0.004469348507907544,76.14001297950745,1847,-0.0030973124881035746,54.95590329170227,1269,-0.0052184356531135645,12.290791273117065,91,0.0011580965735695536,28.300421953201294,531
253,-0.015331946254715196,20.91730284690857,328,-0.021824893284970403,47.42530655860901,1062,0.007676495107140139,64.52512431144714,1526,-0.010882502935064117,20.385188579559326,314,0.013579243984748059,55.83710837364197,1261,-0.004496381977411708,55.27109169960022,1260,0.004912073687305594,36.30772352218628,759,-0.0031350454476874665,11.982401132583618,85,-0.004738174554869884,10.233498811721802,37,0.0006114019183661951,15.829540729522705,192
254,-0.015377997183332246,41.36287450790405,886,-0.021613804265564585,12.79006576538086,107,0.0075028559740852015,34.676795959472656,704,-0.010639027286978325,41.3329017162323,886,0.012891597607556511,16.858617067337036,216,-0.004210931880801334,41.44296646118164,889,0.005123918664221664,26.344730615615845,475,-0.002904540884728527,68.02673554420471,1619,-0.0018218498603970396,36.58152198791504,758,0.00029249027663585757,18.021897077560425,252
255,-0.015692534390836944,51.436251640319824,1163,-0.02165484637953343,60.52202105522156,1422,0.007197763770818721,13.654845476150513,131,-0.0109773576259613,32.23074722290039,635,0.013831558637320995,50.55227017402649,1138,-0.005096630426123741,12.281618356704712,93,0.005327577469870442,46.05013942718506,1022,-0.002371429931372406,22.743586540222168,377,-0.0023028664290905,18.4024920463562,260,8.040620014071036e-05,58.2107253074646,1344
256,-0.015719820553226686,54.504723072052,1234,-0.020813677329497602,11.321815967559814,66,0.006597645783702697,65.2815957069397,1553,-0.011152664743044957,76.91397261619568,1855,0.014595422531380265,34.178529262542725,681,-0.004575457786307727,71.61080527305603,1714,0.004838440900646753,79.73383808135986,1928,-0.0016264465532414198,30.481479167938232,584,-0.0024310109216415464,68.99299359321594,1645,-0.00035046464274366036,22.436254262924194,379
257,-0.01584182044332341,40.541786909103394,873,-0.020813051813332633,40.84682774543762,885,0.006675074035807184,19.356088161468506,287,-0.011811989222386084,36.2069525718689,748,0.014648270699404933,30.471824884414673,593,-0.00473607002302658,46.518117904663086,1043,0.005796569031338353,23.069679737091064,391,-0.001372432985971142,73.53464722633362,1777,-0.002015942750975143,69.74779176712036,1665,-0.00020858160285062985,79.45897221565247,1908
258,-0.013903956155519221,15.891865491867065,182,-0.021259477700045694,72.56409645080566,1742,0.006843220543217025,64.33046078681946,1525,-0.012285206078562495,36.73188304901123,777,0.015519737737059135,26.142303705215454,471,-0.004512945657531269,31.41060996055603,616,0.00611493877462438,46.805875062942505,1039,-0.0014044094730067914,51.55336809158325,1168,-0.002230612927882367,12.942906856536865,109,-0.0027309442118788356,28.786799907684326,548
259,-0.01351923736242147,71.252277135849,1698,-0.022367046429560757,33.99158477783203,678,0.00687457942045653,49.43234419822693,1115,-0.012144056879557094,62.39838171005249,1477,0.01563614904880524,78.01190781593323,1922,-0.0044557117498838,61.84361743927002,1447,0.006158063503412093,52.105863094329834,1188,-0.001355325258695164,50.56297326087952,1131,-0.0023296374541062572,11.114349603652954,61,-0.0026428142419228223,73.59658193588257,1771
260,-0.012592160153663014,58.09821844100952,1358,-0.022174668494769005,51.523921966552734,1175,0.0065112618650969975,47.6959342956543,1058,-0.01212476245288191,10.639147996902466,47,0.015846808294683584,41.05655908584595,872,-0.004313573755066972,37.837700605392456,791,0.0061654078549352115,43.07653188705444,941,-0.001545868385797261,48.46653723716736,1087,-0.0024884687986410437,28.761969089508057,547,-0.0036611536453510186,50.2858624458313,1136
261,-0.012750054588754663,62.27440047264099,1471,-0.020468918649294926,60.99326229095459,1429,0.0063867493895174085,45.982654094696045,1026,-0.012060632459989938,9.94594931602478,27,0.01493339229176063,69.39246439933777,1685,-0.003999664355780333,28.90365505218506,551,0.005881155037697938,27.886467695236206,526,-0.001721170794872839,53.49997806549072,1213,-0.0022043449278096204,57.37283134460449,1361,-0.0040921989743036204,63.18303823471069,1474
262,-0.012702098817426436,13.363059520721436,115,-0.01972407283891745,61.358540773391724,1455,0.005998883863818973,57.29216241836548,1325,-0.012296656465349087,56.714080810546875,1308,0.014417894666185854,59.063583850860596,1384,-0.0023826202058973437,38.42713379859924,812,0.006031565339846296,18.336512804031372,258,-0.0017701990250852187,36.49674725532532,760,-0.002219663373417727,57.72186541557312,1343,-0.003727834714229573,79.52611351013184,1936
